,docid,hot,thank,gift,contr,views,article,patient1,period,treat
3203,http://gaomingxjurology.haodf.com/,4.8,141,487,80344,4063089,194,6926,4,0
3214,http://hongyandr.haodf.com/,4.6,146,884,153275,7181581,6,7894,4,0
3223,http://jiyurong.haodf.com/,4.6,120,1454,104546,3392808,11,4118,4,0
3233,http://tianlifengdr.haodf.com/,4.6,72,1843,83030,897473,16,3841,4,0
3253,http://mahuagang.haodf.com/,4.6,149,540,99267,2713364,9,7108,4,0
3263,http://cqpassion.haodf.com/,4.6,75,1252,58340,648796,29,1193,4,0
3273,http://sunxiuqin82063.haodf.com/,4.5,102,1134,80077,2703697,78,5621,4,0
3283,http://zhengpengsheng.haodf.com/,4.7,682,390,124410,17083390,12,11336,4,0
3314,http://zhangningszy.haodf.com/,4.3,98,631,184676,10823517,4,8100,4,0
3323,http://wangzulong.haodf.com/,4.2,60,211,201954,21299773,87,14738,4,0
3333,http://fengwenjuann.haodf.com/,4,18,78,16500,175541,6,568,4,0
3353,http://hanzhao3577.haodf.com/,4.7,185,893,115140,4018800,47,9253,4,0
3363,http://zanghongrui.haodf.com/,4.6,186,217,22250,1419204,7,3015,4,0
3373,http://chenyangxijing.haodf.com/,4.6,135,580,40080,2245764,20,3680,4,0
3383,http://entljr.haodf.com/,4.5,134,455,107267,10391067,8,8073,4,0
3393,http://bchen66.haodf.com/,4.5,255,381,73655,9205228,52,7634,4,0
3403,http://doctorchenming.haodf.com/,4.4,88,177,12700,552975,25,1529,4,0
3415,http://wangwuqing.haodf.com/,4.4,104,245,24600,2304876,31,3115,4,0
3423,http://lijiandong.haodf.com/,4.2,90,257,130515,10839578,89,9373,4,0
3433,http://xzhwang.haodf.com/,4,73,530,246164,19208768,43,15151,4,0
3443,http://mdonglai.haodf.com/,4.9,848,526,124106,31975226,15,15448,4,0
3453,http://pfklicy1.haodf.com/,4.6,239,1641,173685,9912778,31,12848,4,0
3463,http://xiangleihongdr.haodf.com/,4.5,243,1255,25210,1973986,0,1793,4,0
3473,http://pengyangdr.haodf.com/,4.4,101,412,62225,1903910,1,4903,4,0
3483,http://ddpfmr.haodf.com/,4.2,107,249,40915,2374363,28,4435,4,0
3493,http://jaingfaxing.haodf.com/,4.2,70,521,94380,4958783,5,7039,4,0
3503,http://kewujian.haodf.com/,5,93,714,117050,2046602,82,4629,4,0
3513,http://sunyingqiyan.haodf.com/,3.6,7,34,47485,1476310,1,4274,4,0
3523,http://songyuantao.haodf.com/,3.4,1,35,65450,1380536,0,3531,4,0
3553,http://pengyifeng.haodf.com/,4.3,78,551,139988,5032020,97,9950,4,0
3563,http://songweiru.haodf.com/,4.5,70,791,117680,1876616,34,5775,4,0
3583,http://huomenghua.haodf.com/,4.2,15,173,114967,11098183,33,9232,4,0
3593,http://yangqiongbd.haodf.com/,4.9,115,355,40552,1968951,32,2273,4,0
3603,http://zhengxianzhen.haodf.com/,4.9,87,993,33975,563584,5,3107,4,0
3613,http://zhufy.haodf.com/,4.5,50,219,43220,5864811,21,3639,4,0
3623,http://luoxiaonian.haodf.com/,4.6,213,891,230336,33379305,116,11706,4,0
3633,http://zhengminxin.haodf.com/,4.4,52,375,37240,419283,15,1234,4,0
3643,http://mengfu.haodf.com/,3.7,5,6,15280,2028535,25,1330,4,0
3653,http://yanghaozhen.haodf.com/,4.6,116,544,85115,5156982,58,7193,4,0
3673,http://fangzhongyi.haodf.com/,4.4,87,461,68241,2847749,19,5958,4,0
3683,http://drlvzheng.haodf.com/,4.2,163,1509,110021,11261055,26,2655,4,0
3693,http://guoqinwei.haodf.com/,4.9,253,1738,127500,7301128,17,7899,4,0
3703,http://huidong01.haodf.com/,4.7,242,967,205594,10599715,77,6172,4,0
3713,http://huayinghui.haodf.com/,4.7,178,777,172653,10858283,95,8888,4,0
3733,http://jiangningyi.haodf.com/,5,329,2348,316517,16956163,48,20283,4,0
3743,http://rjchengang.haodf.com/,4.6,85,557,62885,3394434,10,4934,4,0
3753,http://liangh1688.haodf.com/,4.5,162,1791,274277,24487874,92,15688,4,0
3763,http://shibaogang0622.haodf.com/,3.5,3,45,43350,687892,39,3052,4,0
1100,http://zhaochob.haodf.com/,4.9,271,2299,128841,6148923,86,4699,5,0
2104,http://lizhuyi.haodf.com/,4.7,138,400,74764,4279039,9,4513,5,0
366,http://bmusunnyw.haodf.com/,4.7,194,261,30755,3631944,5,3814,5,0
416,http://wangshuang2013.haodf.com/,4.6,82,1061,46995,993351,22,1323,5,0
516,http://yuanyun1.haodf.com/,4.6,230,1151,157196,11089041,112,7344,5,0
616,http://bjdlct.haodf.com/,4.4,60,411,39610,982560,12,1981,5,0
716,http://luzhq.haodf.com/,4.2,25,244,52507,5014651,86,4110,5,0
816,http://majinghong.haodf.com/,4.1,21,84,17710,1067992,6,1700,5,0
916,http://xiaopingwang.haodf.com/,4.1,41,219,66710,8149748,65,7533,5,0
1016,http://liliuyi.haodf.com/,3.9,10,49,11998,1146694,87,1148,5,0
1116,http://tbd1999ht.haodf.com/,4.6,109,1180,130985,4148522,7,10682,5,0
1216,http://yaoshukun.haodf.com/,4.5,84,198,59685,7209824,10,5926,5,0
1316,http://yuj123.haodf.com/,4.6,116,535,174003,15798978,427,12459,5,0
1416,http://yuli1995.haodf.com/,4.4,121,445,102842,8632113,11,8680,5,0
1514,http://sunweihao.haodf.com/,4.9,40,125,37300,6496373,14,4980,5,0
1616,http://tanhua2010.haodf.com/,3.9,21,56,32211,3031999,22,1952,5,0
1715,http://drsun.haodf.com/,4.7,69,236,57906,4874153,38,5404,5,0
1815,http://shuwang999.haodf.com/,4.4,188,2103,184992,14727096,11,6163,5,0
1916,http://xcxhs.haodf.com/,4.1,19,241,32078,878075,9,2786,5,0
209,http://jianghongwei.haodf.com/,3.7,4,39,14662,2039763,159,915,5,0
2115,http://litianwang.haodf.com/,4.9,273,859,78755,1962013,27,4318,5,0
2216,http://drguoqiang.haodf.com/,4.4,76,254,38101,2834551,37,3499,5,0
2315,http://dengwm1974.haodf.com/,4,56,311,79700,2442092,29,3609,5,0
2411,http://drl3608.haodf.com/,4.8,79,78,7450,661002,0,632,5,0
2516,http://wxp13.haodf.com/,4.8,96,663,79050,1934078,75,5652,5,0
2614,http://guqihua.haodf.com/,4.1,21,171,51248,4887359,6,3234,5,0
2715,http://wenjiqiu75.haodf.com/,4.9,229,1968,80705,3916961,31,5322,5,0
2816,http://liuhongbao.haodf.com/,4.6,80,659,48471,541365,1,2276,5,0
2916,http://zhangpengkidney.haodf.com/,4.6,96,851,45125,1797136,11,3265,5,0
3012,http://drhongyantong.haodf.com/,4.8,82,559,50230,2606195,42,3374,5,0
3116,http://laiyueyun.haodf.com/,4.6,61,236,31650,2225064,0,2652,5,0
3215,http://heguangsheng.haodf.com/,4.5,109,928,284793,18025801,78,12526,5,0
3315,http://zhengyini.haodf.com/,4.3,48,1348,120210,3000699,19,6832,5,0
3416,http://Fangqing123.haodf.com/,4.3,159,1736,194130,29880672,2572,7277,5,0
3510,http://guankai.haodf.com/,4.8,309,457,87447,11468000,9,10407,5,0
379,http://duanyuyun.haodf.com/,4,12,72,8845,206950,5,686,5,0
384,http://houyongqiang120.haodf.com/,3.7,5,82,76830,2227137,0,4568,5,0
394,http://jiaoliqun.haodf.com/,4.4,258,1776,160780,10518894,14,8619,5,0
404,http://liangjiantao.haodf.com/,4.4,182,142,23887,2107604,26,2581,5,0
417,http://edward0061.haodf.com/,4.3,63,115,40515,2215513,22,4457,5,0
424,http://lianweipumch.haodf.com/,4.1,506,2939,347799,18705717,106,16073,5,0
434,http://hexiaosheng.haodf.com/,4.1,44,354,61900,8533666,1367,3454,5,0
444,http://heyuandong.haodf.com/,4,21,124,18010,329636,17,915,5,0
454,http://lyd0622.haodf.com/,3.7,2,15,19290,865822,0,2359,5,0
464,http://fangtiedr.haodf.com/,5,340,781,120060,5008803,66,10765,5,0
474,http://sunchengyan.haodf.com/,4.8,156,213,71942,7670417,49,5544,5,0
484,http://drjianglijun.haodf.com/,4.9,200,790,45535,926267,5,1655,5,0
494,http://jiangsl301.haodf.com/,4.8,149,259,20300,644245,14,1509,5,0
504,http://dryanjun.haodf.com/,4.5,245,628,65975,2397882,3,4327,5,0
517,http://xieyq.haodf.com/,4.6,224,235,21414,1430820,6,1853,5,0
524,http://lxdong.haodf.com/,4.4,285,1588,194075,10527969,41,9813,5,0
534,http://yannzhchina.haodf.com/,4.5,62,225,11730,335857,5,924,5,0
544,http://chenjimei.haodf.com/,4.6,187,1151,124750,5936654,26,6845,5,0
554,http://FWHDC.haodf.com/,4.5,214,2321,108768,8993150,69,6320,5,0
564,http://lianfeng.haodf.com/,3.9,52,213,67361,5649337,136,4159,5,0
574,http://drchinkenkon.haodf.com/,4.9,405,1554,58665,4709957,5,7019,5,0
584,http://tjzhanglei.haodf.com/,4.5,206,158,17460,738153,18,1830,5,0
594,http://liuchunjun.haodf.com/,4.8,480,759,86965,5258110,42,6206,5,0
604,http://xiefenghe.haodf.com/,4.7,140,247,55688,1942870,10,5185,5,0
617,http://wangbin6666.haodf.com/,4.7,171,843,118793,3813880,32,5617,5,0
624,http://zhangyuguang18.haodf.com/,4.5,143,860,148065,3096788,25,6858,5,0
634,http://litianshi.haodf.com/,4.4,247,1436,296829,12259940,60,11917,5,0
644,http://yingfoun.haodf.com/,4.4,63,312,55610,2236175,18,4292,5,0
654,http://cc88.haodf.com/,4.3,50,223,82046,6763967,69,6539,5,0
664,http://taoran129.haodf.com/,4.2,50,61,36575,1574891,7,2927,5,0
674,http://earthquake.haodf.com/,3.9,14,61,36845,2315269,14,3427,5,0
684,http://sq049.haodf.com/,3.5,4,28,18215,1891610,70,1866,5,0
694,http://qiliqiang.haodf.com/,5,434,3200,189240,6605376,24,12476,5,0
704,http://wugaosong.haodf.com/,4.6,206,1132,71145,5041205,46,7701,5,0
717,http://duzhenggui.haodf.com/,4.5,126,1078,52105,927618,4,3492,5,0
724,http://gsfx2005.haodf.com/,4.4,263,1160,134364,9696543,35,9450,5,0
734,http://drchenhongliang.haodf.com/,4.5,128,521,47830,1224514,1,3853,5,0
744,http://liuchunping.haodf.com/,4.4,141,502,45880,2848216,1,4068,5,0
754,http://lujinsong.haodf.com/,4.4,160,111,18110,2135113,2,3150,5,0
764,http://wangkun.haodf.com/,4.5,166,1603,86405,5627247,50,5314,5,0
774,http://zhangchaojie.haodf.com/,4.2,159,1169,110041,10253484,77,7014,5,0
784,http://wooj.haodf.com/,4.1,50,374,43034,3141531,17,2910,5,0
794,http://drliuguangyu.haodf.com/,4,129,651,63275,6633223,2,2073,5,0
804,http://drliuhui.haodf.com/,3.9,33,66,12565,1178929,0,1282,5,0
817,http://drchenshanwen.haodf.com/,5,394,1369,123100,3209410,261,6791,5,0
824,http://yedingwei.haodf.com/,4.7,377,1500,169990,14975124,33,11373,5,0
834,http://joeliweiguo.haodf.com/,4.4,421,308,62671,4165206,12,6196,5,0
844,http://drdaibo.haodf.com/,4.5,170,513,26535,2334466,36,2572,5,0
854,http://yangbin710.haodf.com/,4.4,197,767,34650,906099,32,1767,5,0
864,http://qianzhangbmu.haodf.com/,4.4,257,671,112700,8661193,61,7333,5,0
874,http://drlyq.haodf.com/,4.5,89,170,26270,396588,0,2241,5,0
884,http://Wtianpeng.haodf.com/,4.4,67,443,71415,1762166,48,5519,5,0
894,http://chandlerwang.haodf.com/,4.3,66,121,9815,784466,5,1538,5,0
904,http://lixuesong.haodf.com/,4.2,166,536,84019,6429986,42,4223,5,0
917,http://caotangfengqiang.haodf.com/,4,26,101,25155,390877,20,1440,5,0
924,http://jiangmanbodr.haodf.com/,3.8,6,72,64510,2045474,13,6456,5,0
934,http://yangzhying.haodf.com/,4.5,210,794,106417,10338188,35,8283,5,0
944,http://yangtian6666.haodf.com/,4.4,55,214,13376,954732,40,1586,5,0
954,http://shixianjie.haodf.com/,4.1,136,627,109470,6137938,15,8677,5,0
964,http://zhenglihuahua.haodf.com/,4.6,196,784,64960,2702914,62,6118,5,0
974,http://lihuidf.haodf.com/,4.7,231,661,71642,4524311,16,6299,5,0
984,http://baoming.haodf.com/,4.6,83,709,139560,12173064,26,9618,5,0
994,http://suny1233.haodf.com/,4.6,38,282,18475,355416,5,1484,5,0
1004,http://fanxindong.haodf.com/,4.9,229,760,173306,7824463,4,12245,5,0
1017,http://litan0919.haodf.com/,5,253,311,22675,998734,7,1870,5,0
1024,http://guohongjie.haodf.com/,4.6,372,1348,108094,5455549,73,7769,5,0
1034,http://zhangchenghai1.haodf.com/,4.6,93,405,37200,1300836,36,3012,5,0
1044,http://zhanghaodoc.haodf.com/,4.5,181,506,65650,3793443,0,5326,5,0
1054,http://huhai.haodf.com/,5,243,1248,222898,24127219,72,17527,5,0
1064,http://huanggengwen.haodf.com/,4.6,176,998,39500,1193428,82,2169,5,0
1074,http://binbin35.haodf.com/,4.7,321,354,81140,6546573,23,6460,5,0
1084,http://renjianan.haodf.com/,4.4,476,743,103093,8793400,20,6644,5,0
1094,http://xiaoyong9995.haodf.com/,4.5,176,218,22875,899857,38,1893,5,0
1104,http://zhaohmdr.haodf.com/,4.5,118,1083,46190,682742,12,2201,5,0
1117,http://tyl1990.haodf.com/,4.4,110,257,24792,2256190,69,2747,5,0
1124,http://hanbaosan.haodf.com/,4.3,258,2628,205884,30616814,246,9871,5,0
1134,http://wujinzhu1124.haodf.com/,4.2,218,221,82495,2028217,139,4315,5,0
1154,http://shaotl.haodf.com/,4.2,400,3189,406592,34358128,32,26074,5,0
1164,http://chenshuqin1021.haodf.com/,5,195,1735,113200,2113653,0,5552,5,0
1174,http://chenfeidr.haodf.com/,5,320,1604,88120,6013170,7,6248,5,0
1184,http://huminyisheng.haodf.com/,4.9,104,1911,151825,913755,0,7448,5,0
1194,http://Wangdonghongdr.haodf.com/,4.7,136,701,97070,1680864,18,9210,5,0
1204,http://hongling529.haodf.com/,4.3,469,1508,145755,7605259,25,9254,5,0
1217,http://lxyhys.haodf.com/,4.7,226,508,155195,1908878,34,10157,5,0
1224,http://xuhainan123.haodf.com/,4.7,87,1283,80380,2038578,19,6263,5,0
1234,http://zhaoqianyx.haodf.com/,4.7,100,264,40210,2485047,24,4185,5,0
1244,http://xuchengkang.haodf.com/,4.6,115,817,76826,6105839,23,7037,5,0
1254,http://panlingya.haodf.com/,4.7,390,2160,62025,18783168,0,7108,5,0
1264,http://dengxiaohui.haodf.com/,4.6,123,420,79306,7677825,31,7033,5,0
1274,http://yszlfy.haodf.com/,4.5,169,624,53810,5141221,8,4891,5,0
1284,http://zhuzhengxia.haodf.com/,4.5,72,626,123600,1925461,2,7845,5,0
1294,http://zhouk88.haodf.com/,4.5,81,1486,86897,7167448,39,6131,5,0
1304,http://sjzwhw.haodf.com/,4.5,48,425,78585,1822058,84,4371,5,0
1317,http://chengjiumei.haodf.com/,4.2,230,1504,266255,20344232,15,18450,5,0
1324,http://yinliandi.haodf.com/,4.5,57,718,153205,11877240,1,9138,5,0
1334,http://shannc.haodf.com/,4.4,38,443,52750,1443951,23,3713,5,0
1344,http://chenweilinxh.haodf.com/,4.4,66,542,58600,3611940,64,4398,5,0
1354,http://zhaomxdr.haodf.com/,4.4,39,247,37340,600921,7,2213,5,0
1364,http://liuwei3956.haodf.com/,4.3,51,188,18760,363580,2,1454,5,0
1374,http://mataodr.haodf.com/,4.4,46,195,80120,5202958,19,5552,5,0
1384,http://liliuxia.haodf.com/,4.4,33,107,31870,2884294,20,2842,5,0
1394,http://wangbin6758.haodf.com/,4.2,48,390,79375,1947051,11,5967,5,0
1404,http://linbei.haodf.com/,4.2,95,640,100055,11873164,55,7686,5,0
1417,http://jzc88.haodf.com/,4.3,83,1119,489537,33222647,11,17631,5,0
1424,http://yangniandr.haodf.com/,3.9,15,67,43180,1204221,1,3284,5,0
1434,http://tianyimeidr.haodf.com/,3.6,15,68,32195,1879217,99,2788,5,0
1444,http://liuming7678.haodf.com/,5,177,784,88645,3411200,21,5849,5,0
1454,http://wxinhua.haodf.com/,4.9,86,663,62440,1878877,1,3124,5,0
1464,http://heyiping9999.haodf.com/,4.6,90,1441,100805,1635639,15,4515,5,0
1474,http://tangzhijiandr.haodf.com/,4.5,50,379,35670,647534,3,2526,5,0
1484,http://cjh0290.haodf.com/,4.4,16,231,40030,1053132,10,2906,5,0
1494,http://lijiedrdoctor.haodf.com/,4.2,17,545,39185,344528,3,1517,5,0
1504,http://lhy81048.haodf.com/,4.1,6,61,12175,251028,2,1129,5,0
1515,http://baosh2002.haodf.com/,5,349,1583,217382,13130052,62,12149,5,0
1554,http://dubotao.haodf.com/,4.5,187,710,194849,13777829,69,12932,5,0
1564,http://gaosj.haodf.com/,4.5,249,1342,141416,12772631,8,9338,5,0
1584,http://szzhanghong.haodf.com/,4,196,2354,240748,19205631,57,6142,5,0
1594,http://liujunlj.haodf.com/,3.6,10,68,34785,822013,3,2568,5,0
1604,http://Haojing1978.haodf.com/,3.2,2,13,22050,1287409,0,2482,5,0
1617,http://huameima.haodf.com/,4.5,137,1607,47585,689443,1,1710,5,0
1624,http://Hgqdr.haodf.com/,4.3,79,1330,119770,2173847,23,9292,5,0
1634,http://xzc47.haodf.com/,4.5,133,447,64083,2983362,6,4775,5,0
1644,http://liyuqindr.haodf.com/,4.4,89,219,24535,197060,1,1939,5,0
1654,http://zlc051.haodf.com/,4.2,67,1056,146530,2731086,2,6554,5,0
1664,http://wangxiuying07.haodf.com/,4.2,57,244,38675,2380008,27,3048,5,0
1674,http://wujunrmyy.haodf.com/,4.3,85,2270,37370,1422456,114,819,5,0
1684,http://qianjiangchaodr.haodf.com/,4.1,47,589,38555,341636,3,1960,5,0
1694,http://baihaitao.haodf.com/,4.2,38,573,23680,439060,36,1445,5,0
1704,http://huangleidr.haodf.com/,4,14,51,22842,2241013,9,1410,5,0
1716,http://guzaiyan.haodf.com/,3.5,5,12,6180,1639100,25,733,5,0
1724,http://zzjwlb123456.haodf.com/,3.6,8,65,31310,668280,61,1841,5,0
1734,http://cong623636809.haodf.com/,3.3,0,3,10850,234083,0,692,5,0
1744,http://ayzhenghong.haodf.com/,5,107,651,78680,1052945,0,3842,5,0
1754,http://dengchun1968.haodf.com/,4.8,75,1050,74615,1270641,7,4070,5,0
1774,http://jirx0606.haodf.com/,4.9,228,943,76061,3350957,1,4535,5,0
1784,http://genggang550928.haodf.com/,4.7,143,889,61365,1411492,5,3683,5,0
1794,http://wangjr.haodf.com/,4.8,160,803,55315,2457683,41,4209,5,0
1804,http://drjyyou.haodf.com/,5,133,1058,93110,1840192,17,7386,5,0
1816,http://jinyuldyy.haodf.com/,4.8,109,573,81230,2688173,15,5786,5,0
1824,http://chenchangbindr.haodf.com/,4.8,69,302,37075,591178,7,2687,5,0
1834,http://zhuxiaohuadr.haodf.com/,4.1,9,23,13758,1133217,3,1403,5,0
1854,http://huayimin.haodf.com/,5,555,685,81406,3910359,22,4849,5,0
1864,http://hanbo35.haodf.com/,4.9,406,598,98735,4276366,20,7237,5,0
1874,http://jrdoctoryang.haodf.com/,4.5,71,233,31895,910834,12,2106,5,0
1884,http://lixiaomei.haodf.com/,4.6,263,1006,129735,8926479,31,7526,5,0
1894,http://xielijian.haodf.com/,4.2,39,174,37454,2093033,16,2510,5,0
1904,http://gaoyuanfu.haodf.com/,4.7,148,528,52346,2676192,3,3164,5,0
1917,http://lilysun0930.haodf.com/,4.9,83,856,60370,752286,2,1504,5,0
1924,http://ertongzhuziyang.haodf.com/,5,80,715,68295,1077530,32,2685,5,0
1934,http://yanjienfm.haodf.com/,4.6,115,378,57162,7107822,22,5701,5,0
1944,http://sungch001.haodf.com/,5,93,1438,73015,954110,10,2476,5,0
1954,http://jinyanliang2000.haodf.com/,4.6,100,315,24898,1193910,14,1614,5,0
1964,http://drzhoubin.haodf.com/,4.7,109,458,64225,676671,25,5788,5,0
1974,http://shichuankui.haodf.com/,5,830,3721,430090,9832855,41,19230,5,0
1984,http://liyunlingdr.haodf.com/,4.5,119,791,65340,866682,16,4008,5,0
1994,http://jiangyanling917.haodf.com/,4.5,76,395,45460,953984,1,4008,5,0
2004,http://wanmingshun.haodf.com/,4,96,444,67433,1864121,34,4033,5,0
2014,http://drzhaolimin.haodf.com/,4.9,135,338,67805,3107222,1,5907,5,0
2024,http://liyun742.haodf.com/,4.8,85,883,63360,946243,30,3418,5,0
2034,http://zouyu2013.haodf.com/,4.8,70,209,75325,2260789,34,7886,5,0
2074,http://zhoudekaidr.haodf.com/,5,454,1486,145490,2520309,9,11346,5,0
2084,http://surgeonhubo.haodf.com/,4.5,167,301,47130,721808,7,2255,5,0
2105,http://renhongxiadr.haodf.com/,4.4,103,481,25395,377926,1,1811,5,0
2116,http://zhangyuebindr.haodf.com/,4.2,45,442,40475,675988,4,3253,5,0
2124,http://yingzhou.haodf.com/,4.3,111,425,32970,725070,5,1227,5,0
2134,http://likaikerry.haodf.com/,4.2,60,363,31025,1469809,9,2125,5,0
2144,http://chenhaichen.haodf.com/,4.4,258,3676,289160,2516091,24,7606,5,0
2184,http://harrysunhl.haodf.com/,4.9,234,268,21100,1793175,66,2331,5,0
2194,http://lizijian.haodf.com/,4.9,155,520,60774,3693993,27,4170,5,0
2204,http://yuyonglinhdf.haodf.com/,4.8,115,76,18200,264357,144,1053,5,0
2217,http://xhwangjh.haodf.com/,4.6,129,192,57775,4983529,19,8012,5,0
2224,http://lifengdoc.haodf.com/,4.8,108,442,21368,1217658,100,1743,5,0
2234,http://fupeiliang.haodf.com/,4.6,57,156,15905,356654,16,1262,5,0
2244,http://lishugang.haodf.com/,4.4,211,340,41817,5381741,7,4518,5,0
2254,http://gaoxurendr.haodf.com/,4.3,239,277,63340,8434592,721,10175,5,0
2264,http://gzhuangzq.haodf.com/,4.4,81,544,68592,4916720,423,5384,5,0
2274,http://haiyong.haodf.com/,4.3,77,546,116707,7920084,202,7041,5,0
2284,http://zhanghongmd.haodf.com/,4.2,71,276,51185,3350870,193,3505,5,0
2294,http://aoplatedoctor.haodf.com/,4.1,43,178,48805,1331733,110,3642,5,0
2304,http://sunchangying.haodf.com/,3.7,7,25,23726,1307239,18,2869,5,0
2316,http://lhbdalian243.haodf.com/,3.5,3,21,21285,1018742,10,2479,5,0
2324,http://jiangliangputh.haodf.com/,5,403,1485,212155,17320085,109,15379,5,0
2334,http://yangqiangdoctor.haodf.com/,4.9,153,392,31505,871816,43,3216,5,0
2344,http://orthoyang.haodf.com/,4.9,140,226,21685,1133957,9,3834,5,0
2354,http://microortho.haodf.com/,4.6,48,154,43175,1822085,21,3871,5,0
2364,http://jianyuny.haodf.com/,4.8,172,499,59815,2783727,18,3818,5,0
2384,http://xulei68.haodf.com/,4.6,100,490,33015,1804335,9,2437,5,0
2394,http://xuhailin.haodf.com/,4.9,108,197,22025,1162515,27,1617,5,0
2404,http://yuantao1967.haodf.com/,5,102,605,63760,1219704,0,4257,5,0
2434,http://wangzimin.haodf.com/,4.8,121,120,31647,2873235,58,2849,5,0
2444,http://tangqiheng.haodf.com/,4.6,54,74,4325,172835,1,437,5,0
2454,http://havestlee.haodf.com/,4.4,245,463,139508,10348855,5,11109,5,0
2464,http://wangxiaoying08.haodf.com/,4.7,200,727,179553,11860740,35,12879,5,0
2474,http://siwodo.haodf.com/,4.8,123,282,54514,1246990,13,3816,5,0
2484,http://xu7jin.haodf.com/,4.8,121,180,32726,1918688,0,3036,5,0
2494,http://shshenqin.haodf.com/,4.7,91,508,65208,2892553,19,5148,5,0
2504,http://lipengjing.haodf.com/,4.7,108,207,19360,598582,0,1889,5,0
2517,http://yuzhiqiangdr.haodf.com/,4.6,98,299,46782,2185242,14,3556,5,0
2524,http://hyang1007.haodf.com/,4.6,94,296,28933,2004023,22,2847,5,0
2534,http://chenyouxin.haodf.com/,4.6,363,811,90649,10659116,51,10111,5,0
2544,http://wangwjchina.haodf.com/,4.7,58,523,24695,843199,21,3543,5,0
2554,http://lizhengkang58.haodf.com/,4.5,347,272,104655,4275501,25,4916,5,0
2564,http://chenyueguo.haodf.com/,4.5,75,175,40280,4067621,17,3261,5,0
2574,http://dongbaixia.haodf.com/,4.3,26,197,37750,1699983,5,4601,5,0
2584,http://limingwu.haodf.com/,4.2,51,57,8989,1326464,1,1244,5,0
2594,http://qikunying.haodf.com/,3.9,9,23,17765,682608,45,2026,5,0
2604,http://zhaoyangwang.haodf.com/,4,10,11,1930,262642,0,353,5,0
2615,http://aipinggu.haodf.com/,3.3,2,14,10376,679365,0,875,5,0
2624,http://xiangdm.haodf.com/,4.8,253,1360,163440,8644840,35,9640,5,0
2634,http://zhudehai.haodf.com/,4.7,169,565,124391,8829106,46,9368,5,0
2644,http://ykyg.haodf.com/,4,280,1497,946752,84397296,397,69352,5,0
2674,http://rockersong.haodf.com/,4.9,42,230,81900,3795826,3,7724,5,0
2684,http://zhangxiaohui1983.haodf.com/,4.5,153,293,41480,1972645,2,3316,5,0
2694,http://Drdingpeng.haodf.com/,5,80,98,8020,247871,2,1006,5,0
